Order Date,Product Name,Category,Region,Quantity,Sales,Cost,Profit
3/7/2024,Monitor,Accessories,East,4,1632,1384.12,247.88
10/7/2024,Keyboard,Accessories,East,9,5706,4001.2,1704.8
8/29/2022,Camera,Electronics,North,9,9657,8469.78,1187.22
1/31/2022,Smartwatch,Electronics,East,5,4405,3954.17,450.83
12/14/2023,Keyboard,Accessories,East,4,1720,1359.22,360.78
8/13/2023,Camera,Electronics,South,7,4557,4322.38,234.62
12/12/2024,Headphones,Accessories,West,7,2380,1948.57,431.43
2/11/2022,Headphones,Accessories,North,8,456,381.01,74.99
11/16/2023,Camera,Electronics,East,6,6534,6178.97,355.03
3/4/2022,Smartphone,Electronics,North,6,3456,3148.54,307.46
6/29/2022,Keyboard,Accessories,West,9,8163,5810.54,2352.46
8/28/2023,Headphones,Accessories,North,6,4656,4054.29,601.71
9/16/2022,Smartphone,Electronics,West,2,966,724.46,241.54
12/2/2022,Mouse,Accessories,East,4,2580,1910.33,669.67
10/2/2022,Camera,Electronics,South,9,8127,6220.5,1906.5
5/19/2022,Smartwatch,Electronics,South,4,2128,1513.95,614.05
6/5/2022,Smartphone,Electronics,South,9,6417,5316.48,1100.52
6/11/2022,Keyboard,Accessories,East,7,3997,3502.22,494.78
3/14/2023,Laptop,Electronics,West,1,879,729.48,149.52
11/17/2023,Laptop,Electronics,North,3,2415,1876.61,538.39
9/27/2024,Camera,Electronics,West,4,1064,749.16,314.84
2/17/2022,Mouse,Accessories,South,4,1156,829.08,326.92
5/12/2022,Smartphone,Electronics,North,1,1184,965.73,218.27
2/5/2022,Keyboard,Accessories,South,3,1950,1738.84,211.16
8/29/2022,Laptop,Electronics,South,4,1088,792.91,295.09
12/4/2023,Printer,Office,South,6,4380,3857.7,522.3
4/20/2024,Camera,Electronics,South,1,998,801.83,196.17
5/25/2024,Smartphone,Electronics,East,6,5766,5090.83,675.17
10/9/2024,Tablet,Electronics,West,6,3120,2845.35,274.65
3/7/2022,Printer,Office,East,7,637,568.89,68.11
10/26/2023,Laptop,Electronics,West,6,3306,2608.26,697.74
5/31/2022,Monitor,Accessories,South,6,7020,6293.28,726.72
9/16/2022,Camera,Electronics,South,7,5971,5468.86,502.14
11/22/2023,Laptop,Electronics,North,2,750,672.32,77.68
4/26/2024,Tablet,Electronics,North,3,2379,1856,523
8/21/2022,Camera,Electronics,North,1,699,590.06,108.94
1/16/2023,Camera,Electronics,West,9,6876,4980.76,1895.24
2/2/2022,Monitor,Accessories,North,8,1800,1305.98,494.02
7/11/2024,Tablet,Electronics,South,5,1255,1018.75,236.25
6/4/2022,Smartwatch,Electronics,East,9,1998,1654.42,343.58
11/26/2022,Headphones,Accessories,East,1,307,226.81,80.19
6/25/2024,Printer,Office,West,1,235,180.13,54.87
11/1/2023,Monitor,Accessories,South,6,1506,1098.27,407.73
10/26/2024,Tablet,Electronics,North,8,2464,2247.49,216.51
5/12/2023,Smartwatch,Electronics,South,2,322,279.97,42.03
3/4/2023,Printer,Office,West,4,1100,999.98,100.02
3/8/2022,Keyboard,Accessories,South,4,2188,1922.46,265.54
12/22/2023,Printer,Office,West,9,2934,2460.66,473.34
11/4/2022,Headphones,Accessories,South,8,9224,8709.94,514.06
12/15/2022,Monitor,Accessories,East,4,2436,2293.19,142.81
9/23/2022,Smartwatch,Electronics,West,4,972,874.45,97.55
10/3/2024,Laptop,Electronics,South,6,5484,4943.6,540.4
10/17/2024,Camera,Electronics,West,8,3152,2814.64,337.36
3/22/2024,Keyboard,Accessories,East,8,6032,5161.83,870.17
4/10/2023,Camera,Electronics,West,7,6384,5059.51,1324.49
7/10/2023,Printer,Office,East,5,3705,2997.92,707.08
11/4/2022,Smartwatch,Electronics,South,6,5580,5185.97,394.03
4/16/2022,Camera,Electronics,East,2,1236,1115.26,120.74
4/2/2023,Camera,Electronics,North,8,7040,5070.07,1969.93
6/11/2024,Camera,Electronics,East,9,909,770.96,138.04
12/26/2024,Mouse,Accessories,South,1,106,98.76,7.24
11/12/2024,Smartwatch,Electronics,South,1,281,213.15,67.85
9/25/2022,Camera,Electronics,East,6,6768,4916.99,1851.01
3/7/2023,Laptop,Electronics,West,6,4302,4025.65,276.35
11/19/2022,Smartphone,Electronics,North,9,7146,5020.56,2125.44
2/16/2023,Smartphone,Electronics,South,3,582,533.92,48.08
8/1/2024,Headphones,Accessories,North,6,576,413.25,162.75
9/24/2023,Keyboard,Accessories,South,5,4265,3468.88,796.12
6/24/2023,Smartwatch,Electronics,East,8,5368,5034.47,333.53
12/4/2023,Headphones,Accessories,South,1,314,247.77,66.23
12/24/2024,Tablet,Electronics,West,6,2676,2029.3,646.7
2/13/2022,Laptop,Electronics,North,4,3384,2436.48,947.52
7/20/2023,Mouse,Accessories,West,6,3186,2391.06,794.94
12/20/2024,Smartwatch,Electronics,South,4,1832,1303.31,528.69
11/2/2024,Printer,Office,South,8,4784,4014.09,769.91
2/16/2024,Tablet,Electronics,West,1,381,317.82,63.18
11/29/2022,Smartphone,Electronics,South,9,4527,3849.66,677.34
5/25/2022,Printer,Office,South,4,1612,1371.58,240.42
10/4/2023,Printer,Office,East,2,1918,1482.44,435.56
1/4/2024,Camera,Electronics,East,1,179,136.63,42.37
5/31/2024,Smartwatch,Electronics,West,3,3153,2928.71,224.29
4/18/2023,Tablet,Electronics,East,8,3864,3008.25,855.75
5/13/2023,Printer,Office,South,5,2440,1869.22,570.78
3/31/2023,Camera,Electronics,South,6,3660,2984.62,675.38
8/3/2024,Smartwatch,Electronics,East,3,318,268.07,49.93
12/16/2023,Mouse,Accessories,South,3,483,419.73,63.27
8/21/2024,Headphones,Accessories,North,6,6774,5813.59,960.41
1/2/2024,Monitor,Accessories,West,5,5310,4503.88,806.12
3/6/2024,Keyboard,Accessories,West,6,5154,4374.57,779.43
9/19/2023,Keyboard,Accessories,East,9,6741,5917.83,823.17
5/13/2022,Camera,Electronics,North,2,520,458.67,61.33
6/19/2024,Tablet,Electronics,East,7,1120,1008.21,111.79
7/12/2022,Keyboard,Accessories,East,1,911,755.7,155.3
3/21/2022,Monitor,Accessories,South,8,1064,873.27,190.73
4/28/2024,Laptop,Electronics,North,7,1981,1576.7,404.3
4/20/2022,Camera,Electronics,South,5,4280,3739.53,540.47
6/25/2024,Smartwatch,Electronics,South,5,5125,4856.61,268.39
12/26/2024,Monitor,Accessories,West,7,1575,1261.04,313.96
4/28/2024,Tablet,Electronics,East,9,9972,8103.36,1868.64
10/1/2022,Smartphone,Electronics,East,8,4576,3675.96,900.04
6/1/2024,Monitor,Accessories,South,7,6559,5417.68,1141.32
7/20/2023,Tablet,Electronics,South,1,619,583.64,35.36
6/9/2024,Headphones,Accessories,West,8,2488,2336.05,151.95
10/29/2022,Mouse,Accessories,West,4,2536,2387.15,148.85
2/3/2022,Tablet,Electronics,West,8,5416,5118.5,297.5
2/13/2023,Smartwatch,Electronics,East,2,2334,2175.93,158.07
7/28/2022,Camera,Electronics,East,9,1080,896.58,183.42
5/8/2024,Tablet,Electronics,South,4,1324,1196.93,127.07
7/16/2023,Camera,Electronics,West,2,2304,1859.92,444.08
2/21/2024,Smartphone,Electronics,East,4,4736,3709.76,1026.24
8/14/2023,Mouse,Accessories,West,9,2925,2467.51,457.49
1/27/2023,Laptop,Electronics,East,9,6345,4717.74,1627.26
6/13/2022,Headphones,Accessories,East,9,4221,3308.16,912.84
12/6/2022,Headphones,Accessories,South,7,462,405.11,56.89
5/13/2022,Monitor,Accessories,North,7,7588,5962.45,1625.55
12/12/2022,Keyboard,Accessories,North,6,5232,3961.36,1270.64
8/1/2024,Camera,Electronics,East,8,1440,1037.94,402.06
3/31/2023,Monitor,Accessories,North,2,1026,799.6,226.4
9/21/2024,Camera,Electronics,North,7,7455,6446.58,1008.42
11/29/2023,Printer,Office,East,8,2456,2051.65,404.35
11/1/2022,Camera,Electronics,North,3,2859,2454.44,404.56
1/8/2024,Keyboard,Accessories,East,1,311,260.34,50.66
10/28/2022,Printer,Office,East,9,1260,1013.4,246.6
1/18/2022,Keyboard,Accessories,South,1,466,363.52,102.48
2/22/2023,Laptop,Electronics,West,3,867,808.8,58.2
2/24/2023,Monitor,Accessories,South,6,3888,3612.28,275.72
4/12/2024,Tablet,Electronics,North,4,3032,2684.8,347.2
12/22/2023,Tablet,Electronics,North,7,4704,3725.19,978.81
10/27/2022,Printer,Office,West,3,3186,2658.25,527.75
8/18/2024,Printer,Office,North,9,6183,5823.46,359.54
10/14/2022,Smartwatch,Electronics,West,1,243,221.25,21.75
6/20/2023,Smartphone,Electronics,North,3,897,661.33,235.67
12/19/2023,Headphones,Accessories,West,9,4563,3887.38,675.62
9/18/2022,Laptop,Electronics,South,4,628,471.02,156.98
12/21/2024,Monitor,Accessories,East,6,1050,877.17,172.83
5/16/2022,Monitor,Accessories,North,8,3032,2753.15,278.85
9/27/2023,Keyboard,Accessories,West,1,920,801.76,118.24
3/2/2024,Laptop,Electronics,South,2,668,577.33,90.67
5/31/2024,Mouse,Accessories,East,5,5990,4586.47,1403.53
3/4/2024,Tablet,Electronics,South,9,9324,8100.1,1223.9
4/11/2023,Keyboard,Accessories,East,8,5768,5399.51,368.49
5/1/2024,Laptop,Electronics,North,1,1123,804.91,318.09
12/20/2024,Keyboard,Accessories,West,4,2336,1882.96,453.04
11/22/2023,Laptop,Electronics,West,6,438,411.97,26.03
12/23/2022,Tablet,Electronics,North,6,5940,5621.28,318.72
6/22/2022,Camera,Electronics,West,3,1848,1298.66,549.34
3/17/2023,Keyboard,Accessories,North,3,2118,1796.95,321.05
1/16/2022,Smartphone,Electronics,North,3,231,194.27,36.73
1/12/2024,Headphones,Accessories,South,6,978,795.54,182.46
5/22/2023,Monitor,Accessories,North,5,4960,4539.02,420.98
3/9/2022,Camera,Electronics,South,3,1377,1046.56,330.44
2/9/2023,Camera,Electronics,West,2,1958,1730.23,227.77
6/12/2023,Mouse,Accessories,West,7,5607,4318.96,1288.04
11/24/2022,Smartwatch,Electronics,South,6,3504,2523.3,980.7
11/21/2024,Mouse,Accessories,North,4,796,720.85,75.15
8/14/2024,Monitor,Accessories,North,1,342,304.36,37.64
8/14/2024,Monitor,Accessories,South,7,6769,5219.33,1549.67
8/29/2023,Headphones,Accessories,South,9,10080,8285.27,1794.73
1/11/2024,Smartwatch,Electronics,East,7,3948,3189.64,758.36
6/27/2023,Headphones,Accessories,South,4,1488,1413.48,74.52
1/17/2024,Mouse,Accessories,South,5,1200,998.2,201.8
1/10/2023,Smartwatch,Electronics,North,4,4476,3498.4,977.6
8/1/2023,Monitor,Accessories,West,1,1178,885.85,292.15
12/26/2024,Smartwatch,Electronics,South,8,2888,2738.08,149.92
12/13/2024,Smartphone,Electronics,South,6,1704,1510.82,193.18
10/17/2022,Printer,Office,West,8,4200,3182.06,1017.94
3/12/2024,Keyboard,Accessories,East,7,4417,3854.21,562.79
5/20/2024,Camera,Electronics,West,4,764,585.17,178.83
6/28/2024,Headphones,Accessories,South,4,4000,3035.57,964.43
10/21/2024,Monitor,Accessories,East,9,2331,1773,558
1/31/2023,Mouse,Accessories,West,9,8172,6875.71,1296.29
12/20/2024,Laptop,Electronics,North,1,761,699.85,61.15
11/25/2023,Camera,Electronics,East,2,494,437.59,56.41
9/5/2023,Headphones,Accessories,East,2,194,141.84,52.16
3/20/2024,Tablet,Electronics,West,6,5820,4396.33,1423.67
4/11/2022,Camera,Electronics,North,5,410,288.23,121.77
12/6/2024,Smartphone,Electronics,East,6,1254,893.13,360.87
6/4/2022,Tablet,Electronics,East,6,3432,2979.6,452.4
3/22/2024,Camera,Electronics,North,4,3792,2794.01,997.99
11/19/2024,Tablet,Electronics,West,7,546,428.1,117.9
2/24/2022,Smartwatch,Electronics,East,3,1452,1234.94,217.06
11/14/2022,Keyboard,Accessories,West,8,9296,7739.95,1556.05
12/1/2023,Mouse,Accessories,North,1,1160,1010.19,149.81
1/14/2024,Laptop,Electronics,West,6,4728,4045.99,682.01
2/12/2023,Camera,Electronics,North,6,1836,1327.19,508.81
9/13/2023,Smartwatch,Electronics,South,7,6237,4452.11,1784.89
9/1/2024,Laptop,Electronics,West,5,5845,4903.21,941.79
12/27/2023,Monitor,Accessories,South,9,6138,5286.86,851.14
3/23/2022,Camera,Electronics,West,2,1416,1279.25,136.75
12/27/2024,Keyboard,Accessories,West,3,1851,1502.1,348.9
11/10/2022,Printer,Office,South,9,7452,6192.18,1259.82
11/29/2023,Tablet,Electronics,North,5,1630,1439.62,190.38
8/16/2022,Camera,Electronics,West,6,4800,3869.56,930.44
11/23/2023,Smartwatch,Electronics,South,1,61,44.89,16.11
9/21/2023,Monitor,Accessories,East,6,942,861.73,80.27
7/30/2023,Smartphone,Electronics,South,8,7640,5976.37,1663.63
5/12/2022,Camera,Electronics,South,5,4540,3600.29,939.71
11/27/2022,Headphones,Accessories,North,1,1030,839.53,190.47
9/20/2023,Printer,Office,North,2,384,353.16,30.84
11/24/2024,Smartwatch,Electronics,West,8,8560,7568.06,991.94
8/23/2022,Camera,Electronics,West,9,1557,1439.64,117.36
5/4/2023,Tablet,Electronics,East,7,707,582.41,124.59
8/5/2022,Mouse,Accessories,West,5,3405,2928.61,476.39
11/15/2024,Tablet,Electronics,West,6,4722,4199.84,522.16
1/4/2022,Headphones,Accessories,North,2,2150,1524.07,625.93
11/4/2022,Monitor,Accessories,West,7,3619,2791.61,827.39
8/9/2023,Smartwatch,Electronics,South,4,3892,2982.78,909.22
8/2/2022,Camera,Electronics,South,1,54,40.71,13.29
12/4/2023,Keyboard,Accessories,South,1,612,475.75,136.25
9/3/2022,Monitor,Accessories,East,5,3850,3430.45,419.55
4/20/2024,Camera,Electronics,East,5,3005,2615.07,389.93
7/15/2024,Headphones,Accessories,North,9,5256,3959.35,1296.65
3/13/2023,Printer,Office,East,6,3576,2542.7,1033.3
11/8/2022,Tablet,Electronics,West,5,3415,2918.52,496.48
1/13/2023,Camera,Electronics,West,3,1722,1518.96,203.04
4/14/2022,Mouse,Accessories,East,8,4088,3234.64,853.36
2/9/2024,Headphones,Accessories,West,5,5320,4437.16,882.84
11/27/2022,Mouse,Accessories,West,6,3660,2581,1079
5/13/2024,Camera,Electronics,West,6,5250,4021.51,1228.49
4/17/2022,Laptop,Electronics,North,4,328,237.11,90.89
9/29/2023,Smartphone,Electronics,West,7,1596,1236.29,359.71
2/11/2023,Printer,Office,South,7,2443,1781.79,661.21
7/23/2023,Smartwatch,Electronics,East,7,5432,4561.92,870.08
4/4/2022,Printer,Office,North,3,1254,1032.81,221.19
2/19/2022,Tablet,Electronics,East,5,5495,4218.73,1276.27
12/7/2023,Headphones,Accessories,North,4,596,523.35,72.65
10/18/2024,Printer,Office,South,6,3696,3098.34,597.66
4/18/2022,Mouse,Accessories,North,6,4488,3548.95,939.05
10/18/2023,Camera,Electronics,West,6,6846,5913.79,932.21
12/29/2023,Mouse,Accessories,West,8,2960,2352.36,607.64
7/31/2023,Smartphone,Electronics,South,1,419,319.5,99.5
9/3/2024,Laptop,Electronics,West,6,6246,5918.86,327.14
9/12/2022,Tablet,Electronics,South,4,1900,1527.82,372.18
6/8/2023,Monitor,Accessories,North,7,3451,3053.71,397.29
11/24/2024,Smartphone,Electronics,West,2,1612,1267.63,344.37
8/13/2022,Laptop,Electronics,South,5,4445,3802.17,642.83
8/6/2024,Smartwatch,Electronics,North,5,720,656.16,63.84
4/16/2024,Mouse,Accessories,East,2,1428,1193.51,234.49
12/27/2024,Tablet,Electronics,East,4,3532,2866.8,665.2
9/8/2024,Camera,Electronics,North,6,6528,5978.38,549.62
9/4/2023,Monitor,Accessories,East,1,743,526.5,216.5
10/13/2023,Smartwatch,Electronics,East,6,1758,1470.64,287.36
11/29/2023,Headphones,Accessories,South,8,1008,907.39,100.61
10/21/2024,Smartphone,Electronics,East,1,995,845.14,149.86
10/5/2024,Keyboard,Accessories,West,9,4032,3155.09,876.91
10/29/2022,Smartphone,Electronics,East,6,480,348.92,131.08
10/25/2024,Laptop,Electronics,East,1,989,839.01,149.99
1/24/2022,Smartphone,Electronics,North,9,6606,5846.45,759.55
2/6/2024,Smartwatch,Electronics,East,6,912,655.42,256.58
7/21/2022,Mouse,Accessories,South,4,2912,2580.89,331.11
2/3/2023,Camera,Electronics,West,5,845,775.65,69.35
8/10/2023,Monitor,Accessories,South,4,2804,2421.18,382.82
12/28/2024,Laptop,Electronics,East,2,208,196.47,11.53
11/19/2022,Smartwatch,Electronics,East,1,379,336.76,42.24
5/18/2024,Mouse,Accessories,West,3,1227,1113.62,113.38
8/3/2023,Headphones,Accessories,East,7,5551,5158.63,392.37
8/6/2022,Headphones,Accessories,West,1,423,307.56,115.44
1/26/2022,Headphones,Accessories,West,6,5982,5037.19,944.81
12/7/2022,Smartphone,Electronics,West,4,3732,3263.4,468.6
3/2/2023,Printer,Office,North,9,5904,4751.77,1152.23
2/1/2024,Headphones,Accessories,East,5,1810,1638.53,171.47
1/30/2023,Smartphone,Electronics,South,6,5604,4988.93,615.07
4/28/2022,Laptop,Electronics,West,2,432,350.69,81.31
11/27/2024,Keyboard,Accessories,East,2,416,347.42,68.58
9/7/2022,Monitor,Accessories,North,8,1224,942.57,281.43
3/12/2022,Printer,Office,West,8,5168,4495.4,672.6
11/10/2022,Monitor,Accessories,East,6,6522,6019.02,502.98
9/3/2022,Keyboard,Accessories,South,5,1090,949.3,140.7
9/30/2024,Laptop,Electronics,South,3,1737,1383.83,353.17
3/8/2024,Printer,Office,West,9,7281,5922.83,1358.17
3/19/2024,Smartwatch,Electronics,South,9,5832,4824.46,1007.54
7/21/2024,Printer,Office,East,9,7020,6396.03,623.97
6/7/2023,Mouse,Accessories,South,3,2001,1580.92,420.08
8/13/2024,Monitor,Accessories,West,2,1832,1342.79,489.21
5/5/2024,Smartwatch,Electronics,East,6,3372,2437.58,934.42
12/20/2024,Tablet,Electronics,West,6,3384,2880.14,503.86
11/30/2024,Monitor,Accessories,East,1,351,319.05,31.95
12/16/2024,Camera,Electronics,South,2,2092,1542.58,549.42
3/19/2023,Monitor,Accessories,South,7,1309,1170.54,138.46
4/28/2024,Keyboard,Accessories,North,9,6696,6288.64,407.36
9/29/2022,Keyboard,Accessories,East,5,1020,857.64,162.36
5/30/2022,Keyboard,Accessories,East,8,8240,6233.28,2006.72
10/7/2022,Headphones,Accessories,South,9,9810,8801.4,1008.6
1/13/2023,Tablet,Electronics,West,1,853,755.5,97.5
1/6/2023,Camera,Electronics,East,4,4416,3334.47,1081.53
1/11/2023,Headphones,Accessories,North,8,3832,3090.56,741.44
12/16/2024,Monitor,Accessories,South,4,1876,1654.82,221.18
3/14/2024,Laptop,Electronics,South,3,2634,2241.79,392.21
8/26/2023,Laptop,Electronics,North,1,1027,767.08,259.92
7/10/2023,Printer,Office,West,5,3100,2188.14,911.86
3/18/2022,Mouse,Accessories,West,1,104,74.33,29.67
6/18/2024,Mouse,Accessories,East,2,1590,1442.8,147.2
8/20/2024,Camera,Electronics,South,4,1104,1040.43,63.57
9/18/2024,Smartphone,Electronics,South,3,1851,1652.29,198.71
11/6/2024,Smartphone,Electronics,South,2,1408,1214.91,193.09
5/24/2022,Laptop,Electronics,South,7,4641,3299.02,1341.98
10/1/2022,Tablet,Electronics,West,7,2611,2071.63,539.37
12/5/2023,Laptop,Electronics,North,4,3824,3112.08,711.92
3/8/2023,Smartphone,Electronics,East,2,2042,1540.66,501.34
7/30/2023,Tablet,Electronics,North,6,6378,4969.72,1408.28
3/14/2023,Camera,Electronics,East,4,4692,4282.93,409.07
6/30/2024,Laptop,Electronics,West,6,6234,4404.93,1829.07
9/25/2024,Smartphone,Electronics,West,4,1852,1316.93,535.07
2/5/2022,Monitor,Accessories,South,3,3075,2270.94,804.06
10/24/2023,Printer,Office,North,5,370,277.55,92.45
12/11/2024,Keyboard,Accessories,North,6,624,557.01,66.99
7/13/2023,Smartwatch,Electronics,South,2,1734,1423.24,310.76
5/5/2023,Printer,Office,West,9,2268,1906.38,361.62
8/31/2022,Camera,Electronics,East,5,3670,2745.05,924.95
8/16/2024,Smartwatch,Electronics,North,7,4634,3275.56,1358.44
1/20/2024,Headphones,Accessories,North,9,1440,1345.59,94.41
4/11/2023,Laptop,Electronics,West,6,5136,3910.6,1225.4
9/20/2024,Smartphone,Electronics,East,1,166,134.28,31.72
2/3/2022,Keyboard,Accessories,East,3,1422,1093.02,328.98
9/11/2023,Headphones,Accessories,East,8,1832,1299.03,532.97
10/29/2022,Printer,Office,South,1,668,573.92,94.08
12/22/2024,Camera,Electronics,West,6,1272,935.7,336.3
6/26/2023,Keyboard,Accessories,North,8,984,911.46,72.54
7/25/2024,Printer,Office,South,7,7896,7411.24,484.76
11/12/2022,Smartphone,Electronics,North,1,636,593.6,42.4
8/5/2023,Laptop,Electronics,North,3,2031,1580.77,450.23
2/23/2022,Mouse,Accessories,West,9,3186,2702.78,483.22
5/6/2022,Headphones,Accessories,South,1,134,100.88,33.12
4/27/2024,Tablet,Electronics,South,5,1765,1417.58,347.42
7/28/2023,Keyboard,Accessories,East,4,3628,2910.19,717.81
12/6/2024,Monitor,Accessories,West,4,1000,801.08,198.92
3/8/2023,Camera,Electronics,North,2,2134,2014.11,119.89
5/25/2023,Smartwatch,Electronics,North,7,6706,5018.78,1687.22
11/3/2024,Laptop,Electronics,East,3,321,248.87,72.13
2/19/2023,Camera,Electronics,South,3,3126,2415.86,710.14
11/5/2023,Monitor,Accessories,South,7,5446,4748.79,697.21
5/2/2023,Tablet,Electronics,East,1,1131,990.45,140.55
7/24/2023,Printer,Office,East,2,1946,1804.25,141.75
9/16/2023,Laptop,Electronics,North,7,6818,5469.74,1348.26
3/29/2023,Smartphone,Electronics,East,7,2317,1639.39,677.61
1/27/2023,Smartwatch,Electronics,East,6,396,306.49,89.51
11/16/2023,Smartphone,Electronics,South,1,558,508.19,49.81
3/21/2023,Smartphone,Electronics,East,9,2034,1440.87,593.13
6/1/2022,Mouse,Accessories,West,8,6080,4908.07,1171.93
2/4/2023,Smartwatch,Electronics,East,2,1378,1194.9,183.1
3/4/2024,Monitor,Accessories,East,3,483,362.89,120.11
10/19/2022,Keyboard,Accessories,South,8,7864,6248.42,1615.58
1/27/2022,Printer,Office,North,2,1268,1126.24,141.76
10/6/2022,Printer,Office,West,6,3774,3167.06,606.94
9/16/2023,Smartwatch,Electronics,East,9,9090,8362.36,727.64
1/10/2024,Camera,Electronics,North,5,3720,2642.79,1077.21
7/2/2022,Smartphone,Electronics,East,8,8896,7070.74,1825.26
10/1/2024,Mouse,Accessories,South,4,3264,2624.2,639.8
3/4/2023,Printer,Office,West,2,146,130.52,15.48
5/26/2024,Headphones,Accessories,East,3,1683,1553.36,129.64
1/10/2022,Camera,Electronics,West,7,6076,5287.86,788.14
7/19/2023,Smartwatch,Electronics,West,2,2388,1895.46,492.54
7/11/2023,Smartphone,Electronics,East,6,882,701.37,180.63
